Time,CPU_usec_used,Memory_Bytes,Energy_uJ,inference_time_sec
1751241747,149656684,470020096,255752239071,0.602325677871704
1751241748,149965490,470503424,255758098858,0.683619737625122
1751241749,150270124,471814144,255764080105,0.619280099868774
1751241750,150570170,473784320,255770313427,0.686073303222656
1751241751,150870695,474529792,255776760676,0.697344064712524
1751241753,151170176,477122560,255783164285,0.691206693649292
1751241754,151470677,478412800,255789296654,0.696367263793945
1751241755,151779877,481001472,255795026132,0.620375871658325
1751241756,152090688,481320960,255800590082,0.700536012649536
1751241757,152398132,482889728,255807923865,0.615203619003296
1751241758,152700372,482963456,255814712666,0.687615871429443
1751241759,153000124,482983936,255820545476,0.609378814697266
1751241760,153300064,483028992,255826350209,0.690348625183106
1751241761,153600267,483102720,255832844394,0.688913345336914
1751241762,153904512,483143680,255838858783,0.615419149398804
1751241763,154217830,483217408,255845285891,0.695602178573608
1751241764,154526114,483262464,255851746873,0.699439287185669
1751241765,154830994,483340288,255858435760,0.702893257141113
1751241766,155130229,483377152,255865216382,0.69232964515686
1751241767,155430874,483459072,255871843928,0.69230842590332
1751241768,155730804,483491840,255878621011,0.697887420654297
1751241769,156030531,483635200,255884565026,0.696527481079102
1751241770,156338008,483876864,255890563607,0.690919160842896
1751241771,156648490,483651584,255896119623,0.617701053619385
1751241772,156957401,483938304,255902197671,0.69570517539978
1751241773,157260877,483770368,255908359826,0.695159912109375
1751241774,157560182,483848192,255914679451,0.701488971710205
1751241775,157860527,483889152,255920977836,0.696054697036743
1751241776,158160767,484028416,255927224951,0.695199012756348
1751241777,158464551,484007936,255934398395,0.686769723892212
1751241778,158776486,484352000,255941921019,0.700756549835205
1751241779,159083855,484130816,255948283003,0.61166262626648
1751241780,159390768,484229120,255954168852,0.691969871520996
1751241781,159690335,484241408,255960281629,0.608073949813843
1751241782,159990369,484286464,255966600155,0.621848344802856
1751241783,160290477,484364288,255972614605,0.695348978042603
1751241784,160590370,484405248,255978881740,0.694571018218994
1751241785,160901111,484483072,255984965892,0.704495429992676
1751241786,161210639,484524032,255991087153,0.695916175842285
1751241787,161518854,485003264,255997378153,0.604423046112061
1751241788,161820439,484827136,256003870263,0.692779064178467
1751241789,162120218,484909056,256009984200,0.691236734390259
1751241790,162420028,402862080,256016171562,0.697603940963745
