time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721398549.15317,1000m,917m,1000Mi,597Mi,large
1721398552.19663,1000m,917m,1000Mi,597Mi,large
1721398555.23445,1000m,917m,1000Mi,597Mi,large
1721398558.26927,1000m,858m,1000Mi,586Mi,large
1721398561.315,1000m,858m,1000Mi,586Mi,large
1721398564.36125,1000m,858m,1000Mi,586Mi,large
1721398567.46587,1000m,858m,1000Mi,586Mi,large
1721398570.50934,1000m,858m,1000Mi,586Mi,large
1721398573.70987,1000m,858m,1000Mi,586Mi,large
1721398576.75712,1000m,858m,1000Mi,586Mi,large
1721398579.80067,1000m,858m,1000Mi,586Mi,large
1721398582.83481,1000m,858m,1000Mi,586Mi,large
1721398585.87075,1000m,912m,1000Mi,586Mi,large
1721398588.91477,1000m,912m,1000Mi,586Mi,large
1721398591.96029,1000m,912m,1000Mi,586Mi,large
1721398594.99364,1000m,912m,1000Mi,586Mi,large
1721398598.02948,1000m,912m,1000Mi,586Mi,large
1721398601.07527,1000m,912m,1000Mi,586Mi,large
1721398604.12376,1000m,912m,1000Mi,586Mi,large
1721398607.16345,1000m,912m,1000Mi,586Mi,large
1721398610.21591,1000m,912m,1000Mi,586Mi,large
1721398613.2608,1000m,912m,1000Mi,586Mi,large
