time,cpu_request,cpu_usage,memory_request,memory_usage,model,model_acc,processing_delay(ms)
1721420771.42914,1500m,641m,1000Mi,349Mi,small,44.9,472.630977630615
1721420774.49489,1500m,712m,1000Mi,328Mi,small,44.9,507.228851318359
1721420777.55352,1500m,712m,1000Mi,328Mi,small,44.9,515.053510665894
1721420780.67364,1500m,712m,1000Mi,328Mi,small,44.9,480.171203613281
1721420783.77651,1500m,712m,1000Mi,328Mi,small,44.9,487.556457519531
1721420786.85182,1500m,712m,1000Mi,328Mi,small,44.9,489.634513854981
1721420789.89392,1500m,712m,1000Mi,328Mi,small,44.9,479.592084884644
1721420793.20153,1500m,712m,1000Mi,328Mi,small,44.9,474.217176437378
1721420796.24577,1500m,712m,1000Mi,328Mi,small,44.9,492.97308921814
1721420799.29362,1500m,712m,1000Mi,328Mi,small,44.9,507.982730865479
1721420802.33369,1500m,712m,1000Mi,328Mi,small,44.9,474.806547164917
1721420805.37555,1500m,765m,1000Mi,349Mi,small,44.9,474.876642227173
1721420808.42025,1500m,765m,1000Mi,349Mi,small,44.9,488.747358322144
1721420811.46833,1500m,765m,1000Mi,349Mi,small,44.9,495.593786239624
1721420814.50879,1500m,765m,1000Mi,349Mi,small,44.9,494.834661483765
1721420817.55645,1500m,765m,1000Mi,349Mi,small,44.9,552.036046981812
1721420820.6026,1500m,765m,1000Mi,349Mi,small,44.9,484.118700027466
1721420823.64401,1500m,765m,1000Mi,349Mi,small,44.9,478.099346160889
1721420826.69008,1500m,765m,1000Mi,349Mi,small,44.9,506.843328475952
1721420829.72797,1500m,765m,1000Mi,349Mi,small,44.9,487.221002578735
1721420832.77971,1500m,765m,1000Mi,349Mi,small,44.9,481.528043746948
1721420835.82219,1500m,752m,1000Mi,323Mi,small,44.9,476.492166519165
1721420838.86146,1500m,752m,1000Mi,323Mi,small,44.9,481.01806640625
1721420841.90681,1500m,752m,1000Mi,323Mi,small,44.9,480.881929397583
1721420844.96195,1500m,752m,1000Mi,323Mi,small,44.9,478.940486907959
1721420848.01096,1500m,752m,1000Mi,323Mi,small,44.9,481.835126876831
1721420851.05869,1500m,752m,1000Mi,323Mi,small,44.9,497.135639190674
1721420854.10664,1500m,752m,1000Mi,323Mi,small,44.9,480.841875076294
1721420857.14646,1500m,752m,1000Mi,323Mi,small,44.9,477.407693862915
1721420860.18706,1500m,752m,1000Mi,323Mi,small,44.9,472.952842712402
1721420863.22443,1500m,752m,1000Mi,323Mi,small,44.9,496.078491210938
1721420866.26438,1500m,618m,1000Mi,337Mi,small,44.9,505.119323730469
1721420869.31042,1500m,618m,1000Mi,337Mi,small,44.9,481.537103652954
1721420872.375,1500m,618m,1000Mi,337Mi,small,44.9,512.691497802734
1721420875.49215,1500m,618m,1000Mi,337Mi,small,44.9,484.720706939697
1721420878.5343,1500m,618m,1000Mi,337Mi,small,44.9,481.792688369751
1721420881.57575,1500m,618m,1000Mi,337Mi,small,44.9,484.794855117798
1721420884.63897,1500m,618m,1000Mi,337Mi,small,44.9,501.158714294434
1721420887.67716,1500m,618m,1000Mi,337Mi,small,44.9,490.927219390869
1721420890.7316,1500m,618m,1000Mi,337Mi,small,44.9,489.158153533936
1721420894.01937,1500m,618m,1000Mi,337Mi,small,44.9,483.39581489563
1721420897.08236,1500m,690m,1000Mi,340Mi,small,44.9,484.688997268677
1721420900.12063,1500m,690m,1000Mi,340Mi,small,44.9,489.616394042969
1721420903.16339,1500m,690m,1000Mi,340Mi,small,44.9,498.157501220703
1721420906.20851,1500m,690m,1000Mi,340Mi,small,44.9,475.61526298523
1721420909.2542,1500m,690m,1000Mi,340Mi,small,44.9,501.826524734497
1721420912.5099,1500m,690m,1000Mi,340Mi,small,44.9,499.690532684326
1721420915.76438,1500m,690m,1000Mi,340Mi,small,44.9,488.097429275513
1721420919.02248,1500m,690m,1000Mi,340Mi,small,44.9,489.408254623413
1721420922.08558,1500m,690m,1000Mi,340Mi,small,44.9,505.372047424316
1721420925.12314,1500m,686m,1000Mi,345Mi,small,44.9,492.95449256897
1721420928.16589,1500m,686m,1000Mi,345Mi,small,44.9,593.525409698486
1721420931.20734,1500m,686m,1000Mi,345Mi,small,44.9,478.892087936401
1721420934.25356,1500m,686m,1000Mi,345Mi,small,44.9,492.479562759399
1721420937.29018,1500m,686m,1000Mi,345Mi,small,44.9,488.009929656982
1721420940.33188,1500m,686m,1000Mi,345Mi,small,44.9,484.123229980469
1721420943.36636,1500m,686m,1000Mi,345Mi,small,44.9,501.628637313843
1721420946.4182,1500m,686m,1000Mi,345Mi,small,44.9,484.692335128784
1721420949.46797,1500m,686m,1000Mi,345Mi,small,44.9,495.989084243774
1721420952.78799,1500m,686m,1000Mi,345Mi,small,44.9,485.004901885986
1721420955.8304,1500m,748m,1000Mi,337Mi,small,44.9,478.888511657715
1721420958.87727,1500m,748m,1000Mi,337Mi,small,44.9,483.479022979736
1721420961.91941,1500m,748m,1000Mi,337Mi,small,44.9,485.152006149292
1721420964.96773,1500m,748m,1000Mi,337Mi,small,44.9,482.558250427246
1721420968.02419,1500m,748m,1000Mi,337Mi,small,44.9,486.9225025177
1721420971.06898,1500m,748m,1000Mi,337Mi,small,44.9,482.299089431763
1721420974.11209,1500m,748m,1000Mi,337Mi,small,44.9,490.999698638916
1721420977.15297,1500m,748m,1000Mi,337Mi,small,44.9,482.940673828125
1721420980.19844,1500m,748m,1000Mi,337Mi,small,44.9,529.291391372681
1721420983.24484,1500m,748m,1000Mi,337Mi,small,44.9,478.84202003479
1721420986.28042,1500m,712m,1000Mi,323Mi,small,44.9,498.589277267456
1721420989.3147,1500m,712m,1000Mi,323Mi,small,44.9,479.865550994873
1721420992.35824,1500m,712m,1000Mi,323Mi,small,44.9,480.127573013306
1721420995.82147,1500m,712m,1000Mi,323Mi,small,44.9,495.620012283325
1721420998.85549,1500m,712m,1000Mi,323Mi,small,44.9,509.997844696045
1721421002.12719,1500m,712m,1000Mi,323Mi,small,44.9,481.894969940186
1721421005.17956,1500m,712m,1000Mi,323Mi,small,44.9,479.771137237549
1721421008.27669,1500m,712m,1000Mi,323Mi,small,44.9,488.426685333252
1721421011.33873,1500m,712m,1000Mi,323Mi,small,44.9,493.272304534912
1721421014.38736,1500m,740m,1000Mi,339Mi,small,44.9,477.963447570801
1721421017.42913,1500m,740m,1000Mi,339Mi,small,44.9,480.419874191284
1721421020.46874,1500m,740m,1000Mi,339Mi,small,44.9,486.273527145386
1721421023.64881,1500m,740m,1000Mi,339Mi,small,44.9,478.393793106079
1721421026.71432,1500m,740m,1000Mi,339Mi,small,44.9,483.474969863892
1721421029.75353,1500m,740m,1000Mi,339Mi,small,44.9,503.989696502686
1721421032.78677,1500m,740m,1000Mi,339Mi,small,44.9,481.817960739136
1721421035.82604,1500m,740m,1000Mi,339Mi,small,44.9,494.679927825928
1721421038.88438,1500m,740m,1000Mi,339Mi,small,44.9,500.218868255615
1721421041.92539,1500m,740m,1000Mi,339Mi,small,44.9,487.126588821411
1721421044.96436,1500m,755m,1000Mi,333Mi,small,44.9,476.465940475464
1721421048.00534,1500m,755m,1000Mi,333Mi,small,44.9,474.807262420654
1721421051.04391,1500m,755m,1000Mi,333Mi,small,44.9,482.428550720215
1721421054.08731,1500m,755m,1000Mi,333Mi,small,44.9,487.724304199219
1721421057.15026,1500m,755m,1000Mi,333Mi,small,44.9,477.461099624634
1721421060.19524,1500m,755m,1000Mi,333Mi,small,44.9,499.725818634033
1721421063.23669,1500m,755m,1000Mi,333Mi,small,44.9,489.034175872803
1721421066.27408,1500m,755m,1000Mi,333Mi,small,44.9,481.913089752197
1721421069.31533,1500m,755m,1000Mi,333Mi,small,44.9,479.011535644531
1721421072.37297,1500m,755m,1000Mi,333Mi,small,44.9,490.522146224976
1721421075.40819,1500m,774m,1000Mi,323Mi,small,44.9,479.253530502319
1721421078.44117,1500m,774m,1000Mi,323Mi,small,44.9,507.691860198975
1721421081.49142,1500m,774m,1000Mi,323Mi,small,44.9,540.650129318237
1721421084.59364,1500m,774m,1000Mi,323Mi,small,44.9,481.177806854248
1721421087.6487,1500m,774m,1000Mi,323Mi,small,44.9,493.087291717529
1721421090.68853,1500m,774m,1000Mi,323Mi,small,44.9,476.056575775147
1721421093.76122,1500m,774m,1000Mi,323Mi,small,44.9,488.04783821106
1721421097.03629,1500m,774m,1000Mi,323Mi,small,44.9,496.736288070679
1721421100.10507,1500m,774m,1000Mi,323Mi,small,44.9,502.828121185303
1721421103.1696,1500m,774m,1000Mi,323Mi,small,44.9,482.672929763794
1721421106.21731,1500m,759m,1000Mi,337Mi,small,44.9,482.322454452515
1721421109.28542,1500m,759m,1000Mi,337Mi,small,44.9,476.155042648315
1721421112.35046,1500m,759m,1000Mi,337Mi,small,44.9,479.525566101074
1721421115.52678,1500m,759m,1000Mi,337Mi,small,44.9,506.655216217041
1721421118.59399,1500m,759m,1000Mi,337Mi,small,44.9,479.336261749268
1721421121.64987,1500m,759m,1000Mi,337Mi,small,44.9,486.796855926514
1721421124.71006,1500m,759m,1000Mi,337Mi,small,44.9,479.931354522705
1721421127.77294,1500m,759m,1000Mi,337Mi,small,44.9,517.062425613403
1721421130.82225,1500m,759m,1000Mi,337Mi,small,44.9,529.377698898315
1721421133.89568,1500m,759m,1000Mi,337Mi,small,44.9,487.606763839722
1721421136.95207,1500m,747m,1000Mi,339Mi,small,44.9,516.267776489258
1721421140.00741,1500m,747m,1000Mi,339Mi,small,44.9,579.057693481445
1721421143.07488,1500m,747m,1000Mi,339Mi,small,44.9,487.632989883423
1721421146.15458,1500m,747m,1000Mi,339Mi,small,44.9,505.667924880981
1721421149.2235,1500m,747m,1000Mi,339Mi,small,44.9,503.991365432739
1721421152.27571,1500m,747m,1000Mi,339Mi,small,44.9,529.223442077637
1721421155.40728,1500m,747m,1000Mi,339Mi,small,44.9,492.842674255371
1721421158.47459,1500m,747m,1000Mi,339Mi,small,44.9,505.980968475342
1721421161.54193,1500m,747m,1000Mi,339Mi,small,44.9,494.075775146484
1721421164.60589,1500m,686m,1000Mi,324Mi,small,44.9,480.571985244751
1721421167.66654,1500m,686m,1000Mi,324Mi,small,44.9,501.551389694214
1721421170.74069,1500m,686m,1000Mi,324Mi,small,44.9,491.050958633423
1721421173.91539,1500m,686m,1000Mi,324Mi,small,44.9,485.139608383179
1721421177.58993,1500m,686m,1000Mi,324Mi,small,44.9,478.667736053467
1721421180.73622,1500m,686m,1000Mi,324Mi,small,44.9,474.939584732056
1721421183.79666,1500m,686m,1000Mi,324Mi,small,44.9,484.070539474487
1721421186.91018,1500m,686m,1000Mi,324Mi,small,44.9,482.883214950562
1721421189.96439,1500m,686m,1000Mi,324Mi,small,44.9,481.173515319824
1721421193.08064,1500m,686m,1000Mi,324Mi,small,44.9,530.04002571106
1721421196.18863,1500m,511m,1000Mi,324Mi,small,44.9,488.953828811646
1721421199.57334,1500m,511m,1000Mi,324Mi,small,44.9,481.870174407959
1721421202.93945,1500m,511m,1000Mi,324Mi,small,44.9,484.61127281189
1721421206.33704,1500m,511m,1000Mi,324Mi,small,44.9,510.264873504639
1721421209.40422,1500m,511m,1000Mi,324Mi,small,44.9,493.175506591797
1721421212.45731,1500m,511m,1000Mi,324Mi,small,44.9,479.351997375488
1721421215.57052,1500m,511m,1000Mi,324Mi,small,44.9,486.949443817139
1721421218.71668,1500m,511m,1000Mi,324Mi,small,44.9,492.668151855469
1721421221.89685,1500m,511m,1000Mi,324Mi,small,44.9,491.86372756958
1721421224.96272,1500m,248m,1000Mi,323Mi,small,44.9,483.844518661499
1721421228.03368,1500m,248m,1000Mi,323Mi,small,44.9,484.570503234863
1721421231.1004,1500m,248m,1000Mi,323Mi,small,44.9,486.097574234009
1721421234.16295,1500m,248m,1000Mi,323Mi,small,44.9,477.542638778687
1721421237.22355,1500m,248m,1000Mi,323Mi,small,44.9,495.599508285522
1721421240.58528,1500m,248m,1000Mi,323Mi,small,44.9,498.814582824707
1721421243.68795,1500m,248m,1000Mi,323Mi,small,44.9,491.307497024536
1721421246.76234,1500m,248m,1000Mi,323Mi,small,44.9,535.826206207275
1721421250.14697,1500m,248m,1000Mi,323Mi,small,44.9,495.342493057251
1721421254.18971,1500m,248m,1000Mi,323Mi,small,44.9,482.518672943115
1721421257.3235,1500m,588m,1000Mi,324Mi,small,44.9,527.758598327637
1721421260.38932,1500m,588m,1000Mi,324Mi,small,44.9,499.305725097656
1721421263.72381,1500m,588m,1000Mi,324Mi,small,44.9,542.282581329346
1721421267.67838,1500m,588m,1000Mi,324Mi,small,44.9,502.198696136475
1721421270.8366,1500m,588m,1000Mi,324Mi,small,44.9,501.496315002441
1721421274.6459,1500m,588m,1000Mi,324Mi,small,44.9,481.935977935791
1721421278.0081,1500m,588m,1000Mi,324Mi,small,44.9,486.496210098267
1721421281.60041,1500m,588m,1000Mi,324Mi,small,44.9,499.166488647461
1721421284.81121,1500m,306m,1000Mi,323Mi,small,44.9,487.519264221191
1721421288.13251,1500m,306m,1000Mi,323Mi,small,44.9,531.452417373657
1721421291.47269,1500m,306m,1000Mi,323Mi,small,44.9,479.334354400635
1721421294.52317,1500m,306m,1000Mi,323Mi,small,44.9,489.467859268189
1721421297.59573,1500m,306m,1000Mi,323Mi,small,44.9,491.775035858154
1721421303.67414,1500m,306m,1000Mi,323Mi,small,44.9,505.584716796875
1721421306.75686,1500m,306m,1000Mi,323Mi,small,44.9,496.036291122437
1721421309.8872,1500m,306m,1000Mi,323Mi,small,44.9,502.468109130859
1721421313.02762,1500m,306m,1000Mi,323Mi,small,44.9,527.21095085144
1721421316.09622,1500m,431m,1000Mi,324Mi,small,44.9,484.123468399048
1721421319.14747,1500m,431m,1000Mi,324Mi,small,44.9,499.633550643921
1721421322.56747,1500m,431m,1000Mi,324Mi,small,44.9,508.652687072754
1721421325.65941,1500m,431m,1000Mi,324Mi,small,44.9,537.051439285278
1721421328.7091,1500m,431m,1000Mi,324Mi,small,44.9,496.329784393311
1721421331.77109,1500m,431m,1000Mi,324Mi,small,44.9,478.366136550903
1721421334.84599,1500m,431m,1000Mi,324Mi,small,44.9,481.106281280518
1721421337.90547,1500m,431m,1000Mi,324Mi,small,44.9,482.558250427246
1721421340.95727,1500m,431m,1000Mi,324Mi,small,44.9,479.09426689148
1721421344.01055,1500m,588m,1000Mi,339Mi,small,44.9,509.307861328125
1721421347.07239,1500m,588m,1000Mi,339Mi,small,44.9,480.9250831604
1721421350.15106,1500m,588m,1000Mi,339Mi,small,44.9,490.863084793091
1721421353.21699,1500m,588m,1000Mi,339Mi,small,44.9,492.651700973511
1721421356.34944,1500m,588m,1000Mi,339Mi,small,44.9,495.176553726196
1721421359.4274,1500m,588m,1000Mi,339Mi,small,44.9,497.557640075684
1721421362.5639,1500m,588m,1000Mi,339Mi,small,44.9,534.113168716431
1721421365.63751,1500m,588m,1000Mi,339Mi,small,44.9,483.557224273682
1721421368.69919,1500m,588m,1000Mi,339Mi,small,44.9,480.649471282959
1721421371.75698,1500m,588m,1000Mi,339Mi,small,44.9,496.201038360596
1721421374.82019,1500m,667m,1000Mi,335Mi,small,44.9,604.022026062012
1721421377.87842,1500m,667m,1000Mi,335Mi,small,44.9,504.366397857666
1721421380.94602,1500m,667m,1000Mi,335Mi,small,44.9,480.880260467529
1721421384.04007,1500m,667m,1000Mi,335Mi,small,44.9,523.79846572876
1721421387.0835,1500m,667m,1000Mi,335Mi,small,44.9,484.399318695068
1721421390.13096,1500m,667m,1000Mi,335Mi,small,44.9,477.084159851074
1721421393.17822,1500m,667m,1000Mi,335Mi,small,44.9,494.991540908814
1721421396.22891,1500m,667m,1000Mi,335Mi,small,44.9,504.753828048706
1721421399.28014,1500m,667m,1000Mi,335Mi,small,44.9,480.80849647522
1721421402.37338,1500m,667m,1000Mi,335Mi,small,44.9,472.476482391357
1721421405.41262,1500m,666m,1000Mi,350Mi,small,44.9,493.268966674805
1721421408.45947,1500m,666m,1000Mi,350Mi,small,44.9,492.957830429077
1721421411.49792,1500m,666m,1000Mi,350Mi,small,44.9,488.494157791138
1721421414.59203,1500m,666m,1000Mi,350Mi,small,44.9,501.570463180542
1721421417.64441,1500m,666m,1000Mi,350Mi,small,44.9,545.033931732178
1721421420.88777,1500m,666m,1000Mi,350Mi,small,44.9,487.337589263916
1721421423.92407,1500m,666m,1000Mi,350Mi,small,44.9,490.235567092896
1721421426.99474,1500m,666m,1000Mi,350Mi,small,44.9,504.298210144043
1721421430.04543,1500m,666m,1000Mi,350Mi,small,44.9,491.344451904297
1721421433.10896,1500m,666m,1000Mi,350Mi,small,44.9,495.620250701904
1721421436.16348,1500m,726m,1000Mi,324Mi,small,44.9,501.510143280029
1721421439.21403,1500m,726m,1000Mi,324Mi,small,44.9,480.09181022644
1721421442.60465,1500m,726m,1000Mi,324Mi,small,44.9,472.52893447876
1721421445.65797,1500m,726m,1000Mi,324Mi,small,44.9,470.951795578003
1721421448.71331,1500m,726m,1000Mi,324Mi,small,44.9,490.588665008545
1721421451.75714,1500m,726m,1000Mi,324Mi,small,44.9,485.067129135132
1721421454.80955,1500m,726m,1000Mi,324Mi,small,44.9,521.30913734436
1721421457.85458,1500m,726m,1000Mi,324Mi,small,44.9,482.222080230713
1721421460.90407,1500m,726m,1000Mi,324Mi,small,44.9,479.175567626953
1721421463.94317,1500m,726m,1000Mi,324Mi,small,44.9,495.705604553223
1721421466.98797,1500m,744m,1000Mi,337Mi,small,44.9,495.539903640747
1721421470.03642,1500m,744m,1000Mi,337Mi,small,44.9,502.996206283569
1721421473.07699,1500m,744m,1000Mi,337Mi,small,44.9,494.51756477356
1721421476.2753,1500m,744m,1000Mi,337Mi,small,44.9,492.125988006592
1721421479.31665,1500m,744m,1000Mi,337Mi,small,44.9,494.971036911011
1721421482.3854,1500m,744m,1000Mi,337Mi,small,44.9,478.455305099487
1721421485.43961,1500m,744m,1000Mi,337Mi,small,44.9,557.053327560425
1721421488.48564,1500m,744m,1000Mi,337Mi,small,44.9,481.500625610352
1721421491.68953,1500m,744m,1000Mi,337Mi,small,44.9,515.753746032715
1721421494.72688,1500m,744m,1000Mi,328Mi,small,44.9,483.320951461792
1721421497.76646,1500m,744m,1000Mi,328Mi,small,44.9,484.817981719971
1721421500.82021,1500m,744m,1000Mi,328Mi,small,44.9,486.103057861328
1721421504.18298,1500m,744m,1000Mi,328Mi,small,44.9,502.871036529541
1721421507.28187,1500m,744m,1000Mi,328Mi,small,44.9,491.349935531616
1721421512.00755,1500m,744m,1000Mi,328Mi,small,44.9,506.722688674927
1721421525.40612,1500m,744m,1000Mi,328Mi,small,44.9,485.611438751221
1721421529.90386,1500m,626m,1000Mi,324Mi,small,44.9,471.835374832153
1721421533.22015,1500m,626m,1000Mi,324Mi,small,44.9,497.863054275513
1721421536.55145,1500m,626m,1000Mi,324Mi,small,44.9,505.900859832764
1721421539.60777,1500m,626m,1000Mi,324Mi,small,44.9,491.372108459473
1721421543.17385,1500m,626m,1000Mi,324Mi,small,44.9,489.387035369873
1721421547.0019,1500m,626m,1000Mi,324Mi,small,44.9,514.918088912964
1721421550.18664,1500m,626m,1000Mi,324Mi,small,44.9,499.718189239502
1721421558.67237,1500m,626m,1000Mi,324Mi,small,44.9,473.564386367798
1721421562.08803,1500m,190m,1000Mi,324Mi,small,44.9,484.51828956604
1721421565.18138,1500m,190m,1000Mi,324Mi,small,44.9,494.425296783447
1721421568.21965,1500m,190m,1000Mi,324Mi,small,44.9,503.626585006714
1721421571.34405,1500m,190m,1000Mi,324Mi,small,44.9,487.556457519531
1721421574.39639,1500m,190m,1000Mi,324Mi,small,44.9,476.50408744812
1721421577.43551,1500m,190m,1000Mi,324Mi,small,44.9,484.591007232666
1721421580.65218,1500m,190m,1000Mi,324Mi,small,44.9,495.973825454712
1721421583.69876,1500m,190m,1000Mi,324Mi,small,44.9,490.25297164917
1721421586.74707,1500m,391m,1000Mi,350Mi,small,44.9,481.659412384033
1721421589.79178,1500m,391m,1000Mi,350Mi,small,44.9,480.783939361572
1721421592.82771,1500m,391m,1000Mi,350Mi,small,44.9,517.209768295288
1721421595.86909,1500m,391m,1000Mi,350Mi,small,44.9,497.583866119385
1721421598.90705,1500m,391m,1000Mi,350Mi,small,44.9,485.444307327271
1721421601.99525,1500m,391m,1000Mi,350Mi,small,44.9,518.320560455322
1721421605.05721,1500m,391m,1000Mi,350Mi,small,44.9,488.781929016113
1721421608.09925,1500m,391m,1000Mi,350Mi,small,44.9,495.240688323975
1721421611.31265,1500m,391m,1000Mi,350Mi,small,44.9,509.924650192261
1721421614.35577,1500m,706m,1000Mi,339Mi,small,44.9,482.906818389893
1721421617.43069,1500m,706m,1000Mi,339Mi,small,44.9,481.789588928223
1721421620.49249,1500m,706m,1000Mi,339Mi,small,44.9,480.599641799927
1721421623.60396,1500m,706m,1000Mi,339Mi,small,44.9,518.496990203857
1721421626.69277,1500m,706m,1000Mi,339Mi,small,44.9,503.662824630737
1721421629.72757,1500m,706m,1000Mi,339Mi,small,44.9,489.389896392822
1721421632.78177,1500m,706m,1000Mi,339Mi,small,44.9,490.435361862183
1721421635.87326,1500m,706m,1000Mi,339Mi,small,44.9,486.757755279541
1721421638.91534,1500m,706m,1000Mi,339Mi,small,44.9,479.410886764526
1721421641.95504,1500m,706m,1000Mi,339Mi,small,44.9,487.583875656128
1721421644.99683,1500m,746m,1000Mi,324Mi,small,44.9,501.490831375122
1721421648.03797,1500m,746m,1000Mi,324Mi,small,44.9,480.63063621521
1721421651.07511,1500m,746m,1000Mi,324Mi,small,44.9,482.49077796936
1721421654.12008,1500m,746m,1000Mi,324Mi,small,44.9,481.080770492554
1721421657.31401,1500m,746m,1000Mi,324Mi,small,44.9,486.47403717041
1721421660.35842,1500m,746m,1000Mi,324Mi,small,44.9,479.818344116211
1721421663.39868,1500m,746m,1000Mi,324Mi,small,44.9,492.061138153076
1721421666.4398,1500m,746m,1000Mi,324Mi,small,44.9,481.870412826538
1721421669.48565,1500m,746m,1000Mi,324Mi,small,44.9,480.087757110596
1721421672.53033,1500m,746m,1000Mi,324Mi,small,44.9,482.966899871826
1721421675.57349,1500m,752m,1000Mi,337Mi,small,44.9,501.520872116089
1721421678.61449,1500m,752m,1000Mi,337Mi,small,44.9,486.711263656616
1721421681.654,1500m,752m,1000Mi,337Mi,small,44.9,476.116418838501
1721421684.82072,1500m,752m,1000Mi,337Mi,small,44.9,488.762140274048
1721421687.86203,1500m,752m,1000Mi,337Mi,small,44.9,479.018688201904
1721421690.90839,1500m,752m,1000Mi,337Mi,small,44.9,464.980125427246
1721421693.95381,1500m,752m,1000Mi,337Mi,small,44.9,482.39541053772
1721421697.07185,1500m,752m,1000Mi,337Mi,small,44.9,480.877161026001
1721421700.11251,1500m,752m,1000Mi,337Mi,small,44.9,475.916862487793
1721421703.14859,1500m,752m,1000Mi,337Mi,small,44.9,481.033325195313
1721421706.19443,1500m,706m,1000Mi,323Mi,small,44.9,487.224578857422
1721421709.23887,1500m,706m,1000Mi,323Mi,small,44.9,491.379737854004
1721421712.2748,1500m,706m,1000Mi,323Mi,small,44.9,512.400388717651
1721421715.47345,1500m,706m,1000Mi,323Mi,small,44.9,495.393991470337
1721421718.5203,1500m,706m,1000Mi,323Mi,small,44.9,475.116729736328
1721421721.57099,1500m,706m,1000Mi,323Mi,small,44.9,498.281240463257
1721421724.62572,1500m,706m,1000Mi,323Mi,small,44.9,497.195482254028
1721421727.66524,1500m,706m,1000Mi,323Mi,small,44.9,514.551639556885
1721421730.70955,1500m,706m,1000Mi,323Mi,small,44.9,477.531671524048
1721421733.76406,1500m,706m,1000Mi,323Mi,small,44.9,495.742082595825
1721421736.87958,1500m,728m,1000Mi,335Mi,small,44.9,492.233753204346
1721421739.91409,1500m,728m,1000Mi,335Mi,small,44.9,494.259357452393
1721421742.95814,1500m,728m,1000Mi,335Mi,small,44.9,491.536378860474
1721421745.99962,1500m,728m,1000Mi,335Mi,small,44.9,527.798175811768
1721421749.04058,1500m,728m,1000Mi,335Mi,small,44.9,476.890325546265
1721421752.08643,1500m,728m,1000Mi,335Mi,small,44.9,481.099128723145
1721421755.13038,1500m,728m,1000Mi,335Mi,small,44.9,487.617254257202
1721421758.22533,1500m,728m,1000Mi,335Mi,small,44.9,492.207288742065
1721421761.40008,1500m,728m,1000Mi,335Mi,small,44.9,488.851070404053
1721421764.44302,1500m,720m,1000Mi,337Mi,small,44.9,504.142999649048
1721421767.47767,1500m,720m,1000Mi,337Mi,small,44.9,488.641023635864
1721421770.5277,1500m,720m,1000Mi,337Mi,small,44.9,490.235328674316
1721421773.57407,1500m,720m,1000Mi,337Mi,small,44.9,485.705137252808
1721421776.61849,1500m,720m,1000Mi,337Mi,small,44.9,509.278059005737
1721421779.73976,1500m,720m,1000Mi,337Mi,small,44.9,493.813514709473
1721421782.78356,1500m,720m,1000Mi,337Mi,small,44.9,489.261865615845
1721421785.82292,1500m,720m,1000Mi,337Mi,small,44.9,488.55996131897
1721421788.86117,1500m,720m,1000Mi,337Mi,small,44.9,485.262870788574
1721421791.89828,1500m,720m,1000Mi,337Mi,small,44.9,486.249685287476
1721421794.94493,1500m,716m,1000Mi,339Mi,small,44.9,510.989665985107
1721421797.98439,1500m,716m,1000Mi,339Mi,small,44.9,479.363918304443
1721421801.02319,1500m,716m,1000Mi,339Mi,small,44.9,488.797903060913
1721421804.0655,1500m,716m,1000Mi,339Mi,small,44.9,488.533496856689
1721421807.11147,1500m,716m,1000Mi,339Mi,small,44.9,484.745740890503
1721421810.15315,1500m,716m,1000Mi,339Mi,small,44.9,492.249011993408
1721421813.22231,1500m,716m,1000Mi,339Mi,small,44.9,499.37891960144
1721421816.27076,1500m,716m,1000Mi,339Mi,small,44.9,499.596357345581
1721421819.32013,1500m,716m,1000Mi,339Mi,small,44.9,486.867904663086
1721421822.37999,1500m,716m,1000Mi,339Mi,small,44.9,482.657909393311
1721421825.41948,1500m,750m,1000Mi,339Mi,small,44.9,507.664203643799
1721421828.46123,1500m,750m,1000Mi,339Mi,small,44.9,510.330677032471
1721421831.50439,1500m,750m,1000Mi,339Mi,small,44.9,535.714149475098
1721421834.54672,1500m,750m,1000Mi,339Mi,small,44.9,572.887182235718
1721421837.60334,1500m,750m,1000Mi,339Mi,small,44.9,491.057395935059
1721421840.65516,1500m,750m,1000Mi,339Mi,small,44.9,495.709419250488
1721421843.6991,1500m,750m,1000Mi,339Mi,small,44.9,502.224922180176
1721421846.74434,1500m,750m,1000Mi,339Mi,small,44.9,490.473985671997
1721421849.78204,1500m,750m,1000Mi,339Mi,small,44.9,502.001762390137
1721421852.8262,1500m,750m,1000Mi,339Mi,small,44.9,484.886884689331
1721421855.87845,1500m,752m,1000Mi,333Mi,small,44.9,477.27632522583
1721421858.92154,1500m,752m,1000Mi,333Mi,small,44.9,476.586818695068
1721421861.96583,1500m,752m,1000Mi,333Mi,small,44.9,481.016874313355
1721421865.02659,1500m,752m,1000Mi,333Mi,small,44.9,490.303993225098
1721421868.07338,1500m,752m,1000Mi,333Mi,small,44.9,478.386640548706
1721421871.10473,1500m,752m,1000Mi,333Mi,small,44.9,555.526971817017
1721421874.14573,1500m,752m,1000Mi,333Mi,small,44.9,491.355419158936
1721421877.19266,1500m,752m,1000Mi,333Mi,small,44.9,481.107950210571
1721421880.43033,1500m,752m,1000Mi,333Mi,small,44.9,492.49792098999
1721421883.47225,1500m,752m,1000Mi,333Mi,small,44.9,517.861127853394
1721421886.51485,1500m,750m,1000Mi,339Mi,small,44.9,494.130849838257
1721421889.55644,1500m,750m,1000Mi,339Mi,small,44.9,482.731103897095
1721421892.60097,1500m,750m,1000Mi,339Mi,small,44.9,482.666254043579
1721421895.6834,1500m,750m,1000Mi,339Mi,small,44.9,491.651296615601
