time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721423845.2307477,500m,409m,1000Mi,347Mi,small
1721423848.2721732,500m,409m,1000Mi,347Mi,small
1721423851.3167703,500m,409m,1000Mi,347Mi,small
1721423854.3584106,500m,409m,1000Mi,347Mi,small
1721423857.4043324,500m,409m,1000Mi,347Mi,small
1721423860.4858756,500m,409m,1000Mi,347Mi,small
1721423863.5851667,500m,409m,1000Mi,347Mi,small
1721423866.6207733,500m,428m,1000Mi,347Mi,small
1721423869.680513,500m,428m,1000Mi,347Mi,small
1721423872.7271352,500m,428m,1000Mi,347Mi,small
1721423875.789133,500m,428m,1000Mi,347Mi,small
1721423878.8230252,500m,428m,1000Mi,347Mi,small
1721423881.8680243,500m,428m,1000Mi,347Mi,small
1721423884.9081643,500m,428m,1000Mi,347Mi,small
1721423887.9550402,500m,428m,1000Mi,347Mi,small
1721423891.0080285,500m,428m,1000Mi,347Mi,small
1721423894.0532515,500m,434m,1000Mi,347Mi,small
1721423897.0865107,500m,434m,1000Mi,347Mi,small
1721423900.1512458,500m,434m,1000Mi,347Mi,small
1721423903.1942205,500m,434m,1000Mi,347Mi,small
1721423906.236524,500m,434m,1000Mi,347Mi,small
1721423909.2776613,500m,434m,1000Mi,347Mi,small
1721423912.3227963,500m,434m,1000Mi,347Mi,small
1721423915.384078,500m,434m,1000Mi,347Mi,small
1721423918.422437,500m,434m,1000Mi,347Mi,small
1721423921.5049887,500m,434m,1000Mi,347Mi,small
1721423924.6166608,500m,430m,1000Mi,348Mi,small
1721423927.6560585,500m,430m,1000Mi,348Mi,small
1721423930.8796444,500m,430m,1000Mi,348Mi,small
1721423933.92112,500m,430m,1000Mi,348Mi,small
1721423936.9634006,500m,430m,1000Mi,348Mi,small
1721423940.005888,500m,430m,1000Mi,348Mi,small
1721423943.049394,500m,430m,1000Mi,348Mi,small
1721423946.0924313,500m,430m,1000Mi,348Mi,small
1721423949.173146,500m,430m,1000Mi,348Mi,small
1721423952.2140925,500m,430m,1000Mi,348Mi,small
1721423955.2514157,500m,446m,1000Mi,350Mi,small
1721423958.2934778,500m,446m,1000Mi,350Mi,small
1721423961.3435087,500m,446m,1000Mi,350Mi,small
1721423964.3943,500m,446m,1000Mi,350Mi,small
1721423967.4510071,500m,446m,1000Mi,350Mi,small
1721423970.4945455,500m,446m,1000Mi,350Mi,small
1721423973.5431364,500m,446m,1000Mi,350Mi,small
1721423976.6783242,500m,446m,1000Mi,350Mi,small
1721423979.7252653,500m,446m,1000Mi,350Mi,small
1721423982.7638352,500m,446m,1000Mi,350Mi,small
1721423985.837366,500m,428m,1000Mi,350Mi,small
1721423988.8790739,500m,428m,1000Mi,350Mi,small
1721423991.9210622,500m,428m,1000Mi,350Mi,small
1721423994.955057,500m,428m,1000Mi,350Mi,small
1721423997.9943476,500m,428m,1000Mi,350Mi,small
