time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721415901.20348,1000m,609m,1000Mi,275Mi,nano
1721415904.2507,1000m,609m,1000Mi,275Mi,nano
1721415907.28975,1000m,609m,1000Mi,275Mi,nano
1721415910.34571,1000m,609m,1000Mi,275Mi,nano
1721415913.39104,1000m,609m,1000Mi,275Mi,nano
1721415916.43362,1000m,564m,1000Mi,280Mi,nano
1721415919.47431,1000m,564m,1000Mi,280Mi,nano
1721415922.57058,1000m,564m,1000Mi,280Mi,nano
1721415925.62102,1000m,564m,1000Mi,280Mi,nano
1721415928.65591,1000m,564m,1000Mi,280Mi,nano
1721415931.70123,1000m,564m,1000Mi,280Mi,nano
1721415934.75157,1000m,564m,1000Mi,280Mi,nano
1721415937.83696,1000m,564m,1000Mi,280Mi,nano
1721415940.88259,1000m,564m,1000Mi,280Mi,nano
1721415943.92831,1000m,564m,1000Mi,280Mi,nano
1721415946.97783,1000m,617m,1000Mi,274Mi,nano
1721415950.02705,1000m,617m,1000Mi,274Mi,nano
1721415953.07242,1000m,617m,1000Mi,274Mi,nano
1721415956.57659,1000m,617m,1000Mi,274Mi,nano
1721415959.64105,1000m,617m,1000Mi,274Mi,nano
1721415962.67759,1000m,617m,1000Mi,274Mi,nano
1721415965.72449,1000m,617m,1000Mi,274Mi,nano
1721415968.7658,1000m,617m,1000Mi,274Mi,nano
1721415971.82843,1000m,617m,1000Mi,274Mi,nano
1721415974.87446,1000m,342m,1000Mi,274Mi,nano
1721415977.9079,1000m,342m,1000Mi,274Mi,nano
1721415980.94419,1000m,342m,1000Mi,274Mi,nano
1721415983.99789,1000m,342m,1000Mi,274Mi,nano
1721415987.05003,1000m,342m,1000Mi,274Mi,nano
1721415990.09337,1000m,342m,1000Mi,274Mi,nano
1721415993.17787,1000m,342m,1000Mi,274Mi,nano
1721415996.22195,1000m,342m,1000Mi,274Mi,nano
1721415999.26751,1000m,342m,1000Mi,274Mi,nano
1721416002.31031,1000m,342m,1000Mi,274Mi,nano
1721416005.35405,1000m,430m,1000Mi,284Mi,nano
1721416008.40871,1000m,430m,1000Mi,284Mi,nano
1721416011.45095,1000m,430m,1000Mi,284Mi,nano
1721416014.5116,1000m,430m,1000Mi,284Mi,nano
1721416017.55401,1000m,430m,1000Mi,284Mi,nano
1721416020.6755,1000m,430m,1000Mi,284Mi,nano
1721416023.94561,1000m,430m,1000Mi,284Mi,nano
1721416027.00498,1000m,430m,1000Mi,284Mi,nano
1721416030.04266,1000m,430m,1000Mi,284Mi,nano
1721416033.09104,1000m,430m,1000Mi,284Mi,nano
1721416036.13802,1000m,578m,1000Mi,274Mi,nano
1721416039.17711,1000m,578m,1000Mi,274Mi,nano
1721416042.28231,1000m,578m,1000Mi,274Mi,nano
1721416045.5209,1000m,578m,1000Mi,274Mi,nano
1721416048.56418,1000m,578m,1000Mi,274Mi,nano
1721416051.60901,1000m,578m,1000Mi,274Mi,nano
1721416054.65183,1000m,578m,1000Mi,274Mi,nano
1721416057.69779,1000m,578m,1000Mi,274Mi,nano
1721416060.74905,1000m,578m,1000Mi,274Mi,nano
1721416063.78973,1000m,578m,1000Mi,274Mi,nano
1721416066.83649,1000m,419m,1000Mi,275Mi,nano
1721416069.87975,1000m,419m,1000Mi,275Mi,nano
1721416072.92102,1000m,419m,1000Mi,275Mi,nano
1721416075.96093,1000m,419m,1000Mi,275Mi,nano
1721416079.002,1000m,419m,1000Mi,275Mi,nano
1721416082.19796,1000m,419m,1000Mi,275Mi,nano
1721416085.23937,1000m,419m,1000Mi,275Mi,nano
1721416088.27704,1000m,419m,1000Mi,275Mi,nano
1721416091.38025,1000m,419m,1000Mi,275Mi,nano
1721416094.47873,1000m,526m,1000Mi,287Mi,nano
1721416097.52592,1000m,526m,1000Mi,287Mi,nano
1721416100.56597,1000m,526m,1000Mi,287Mi,nano
1721416103.60491,1000m,526m,1000Mi,287Mi,nano
1721416106.66657,1000m,526m,1000Mi,287Mi,nano
1721416109.71189,1000m,526m,1000Mi,287Mi,nano
1721416112.75682,1000m,526m,1000Mi,287Mi,nano
1721416115.80171,1000m,526m,1000Mi,287Mi,nano
1721416118.84921,1000m,526m,1000Mi,287Mi,nano
1721416121.8884,1000m,526m,1000Mi,287Mi,nano
1721416124.93111,1000m,506m,1000Mi,283Mi,nano
1721416127.97975,1000m,506m,1000Mi,283Mi,nano
1721416131.03195,1000m,506m,1000Mi,283Mi,nano
1721416134.07994,1000m,506m,1000Mi,283Mi,nano
1721416137.11844,1000m,506m,1000Mi,283Mi,nano
1721416140.16039,1000m,506m,1000Mi,283Mi,nano
1721416143.20891,1000m,506m,1000Mi,283Mi,nano
1721416146.25045,1000m,506m,1000Mi,283Mi,nano
1721416149.29188,1000m,506m,1000Mi,283Mi,nano
1721416152.33297,1000m,506m,1000Mi,283Mi,nano
1721416155.38351,1000m,512m,1000Mi,274Mi,nano
1721416158.41821,1000m,512m,1000Mi,274Mi,nano
1721416161.45778,1000m,512m,1000Mi,274Mi,nano
1721416164.50053,1000m,512m,1000Mi,274Mi,nano
1721416167.60335,1000m,512m,1000Mi,274Mi,nano
1721416170.64813,1000m,512m,1000Mi,274Mi,nano
1721416173.69272,1000m,512m,1000Mi,274Mi,nano
1721416176.74042,1000m,512m,1000Mi,274Mi,nano
1721416179.78522,1000m,512m,1000Mi,274Mi,nano
1721416182.81873,1000m,512m,1000Mi,274Mi,nano
1721416185.86087,1000m,538m,1000Mi,283Mi,nano
1721416188.90066,1000m,538m,1000Mi,283Mi,nano
1721416191.94132,1000m,538m,1000Mi,283Mi,nano
1721416195.01582,1000m,538m,1000Mi,283Mi,nano
1721416198.07818,1000m,538m,1000Mi,283Mi,nano
1721416201.12321,1000m,538m,1000Mi,283Mi,nano
1721416204.16941,1000m,538m,1000Mi,283Mi,nano
1721416207.21114,1000m,538m,1000Mi,283Mi,nano
1721416210.25704,1000m,538m,1000Mi,283Mi,nano
1721416213.29802,1000m,538m,1000Mi,283Mi,nano
1721416216.34719,1000m,601m,1000Mi,283Mi,nano
1721416219.38507,1000m,601m,1000Mi,283Mi,nano
1721416222.42626,1000m,601m,1000Mi,283Mi,nano
1721416225.53912,1000m,601m,1000Mi,283Mi,nano
1721416228.5834,1000m,601m,1000Mi,283Mi,nano
1721416231.62352,1000m,601m,1000Mi,283Mi,nano
1721416234.6684,1000m,601m,1000Mi,283Mi,nano
1721416237.71267,1000m,601m,1000Mi,283Mi,nano
1721416240.77296,1000m,601m,1000Mi,283Mi,nano
