time,cpu_request,cpu_usage,memory_request,memory_usage,model,model_acc,processing_delay(ms)
1721412172.466,500m,420m,1000Mi,287Mi,nano,37.3,354.414463043213
1721412175.53714,500m,420m,1000Mi,287Mi,nano,37.3,364.112377166748
1721412178.58264,500m,420m,1000Mi,287Mi,nano,37.3,302.33883857727
1721412181.62274,500m,420m,1000Mi,287Mi,nano,37.3,378.803014755249
1721412184.66065,500m,420m,1000Mi,287Mi,nano,37.3,359.316825866699
1721412187.70563,500m,420m,1000Mi,287Mi,nano,37.3,342.490911483765
1721412191.0659,500m,420m,1000Mi,287Mi,nano,37.3,383.24761390686
1721412194.11828,500m,410m,1000Mi,294Mi,nano,37.3,349.425315856934
1721412197.15351,500m,410m,1000Mi,294Mi,nano,37.3,349.971294403076
1721412200.19866,500m,410m,1000Mi,294Mi,nano,37.3,331.461668014526
1721412203.24893,500m,410m,1000Mi,294Mi,nano,37.3,425.347566604614
1721412206.29124,500m,410m,1000Mi,294Mi,nano,37.3,380.464315414429
1721412209.3323,500m,410m,1000Mi,294Mi,nano,37.3,354.907512664795
1721412212.36715,500m,410m,1000Mi,294Mi,nano,37.3,350.979089736938
1721412215.41844,500m,410m,1000Mi,294Mi,nano,37.3,334.719657897949
1721412218.46298,500m,410m,1000Mi,294Mi,nano,37.3,349.993944168091
1721412221.51851,500m,410m,1000Mi,294Mi,nano,37.3,364.264249801636
1721412224.56701,500m,417m,1000Mi,282Mi,nano,37.3,354.169607162476
1721412227.60982,500m,417m,1000Mi,282Mi,nano,37.3,353.280067443848
1721412230.66024,500m,417m,1000Mi,282Mi,nano,37.3,392.460346221924
1721412233.69666,500m,417m,1000Mi,282Mi,nano,37.3,414.139270782471
1721412236.83535,500m,417m,1000Mi,282Mi,nano,37.3,340.965032577515
1721412239.88472,500m,417m,1000Mi,282Mi,nano,37.3,356.235504150391
1721412242.92751,500m,417m,1000Mi,282Mi,nano,37.3,340.014696121216
1721412245.96573,500m,417m,1000Mi,282Mi,nano,37.3,374.697923660278
1721412249.01179,500m,417m,1000Mi,282Mi,nano,37.3,387.884616851807
1721412252.05792,500m,417m,1000Mi,282Mi,nano,37.3,344.21443939209
1721412255.09831,500m,395m,1000Mi,296Mi,nano,37.3,419.837474822998
1721412258.14157,500m,395m,1000Mi,296Mi,nano,37.3,343.600273132324
1721412261.19241,500m,395m,1000Mi,296Mi,nano,37.3,400.229215621948
1721412264.23771,500m,395m,1000Mi,296Mi,nano,37.3,363.76166343689
1721412267.28355,500m,395m,1000Mi,296Mi,nano,37.3,395.104885101318
1721412270.32579,500m,395m,1000Mi,296Mi,nano,37.3,305.274486541748
1721412273.37076,500m,395m,1000Mi,296Mi,nano,37.3,354.576349258423
1721412276.41959,500m,395m,1000Mi,296Mi,nano,37.3,354.480266571045
1721412279.45858,500m,395m,1000Mi,296Mi,nano,37.3,370.319604873657
1721412282.50245,500m,395m,1000Mi,296Mi,nano,37.3,353.649616241455
1721412285.53954,500m,309m,1000Mi,294Mi,nano,37.3,399.933338165283
1721412288.58657,500m,309m,1000Mi,294Mi,nano,37.3,352.067232131958
1721412291.63748,500m,309m,1000Mi,294Mi,nano,37.3,318.31431388855
1721412294.67338,500m,309m,1000Mi,294Mi,nano,37.3,350.227117538452
1721412297.71655,500m,309m,1000Mi,294Mi,nano,37.3,355.307579040527
1721412300.75931,500m,309m,1000Mi,294Mi,nano,37.3,355.535745620728
1721412303.80094,500m,309m,1000Mi,294Mi,nano,37.3,358.771085739136
1721412306.84505,500m,309m,1000Mi,294Mi,nano,37.3,356.993913650513
1721412309.8862,500m,309m,1000Mi,294Mi,nano,37.3,355.209112167358
1721412312.99532,500m,309m,1000Mi,294Mi,nano,37.3,352.070569992065
1721412316.02912,500m,360m,1000Mi,295Mi,nano,37.3,354.487419128418
1721412319.07004,500m,360m,1000Mi,295Mi,nano,37.3,329.90574836731
1721412322.37189,500m,360m,1000Mi,295Mi,nano,37.3,297.117233276367
1721412325.49966,500m,360m,1000Mi,295Mi,nano,37.3,356.605529785156
1721412328.53642,500m,360m,1000Mi,295Mi,nano,37.3,384.794235229492
1721412331.58147,500m,360m,1000Mi,295Mi,nano,37.3,376.87349319458
1721412334.61551,500m,360m,1000Mi,295Mi,nano,37.3,442.035913467407
1721412337.65845,500m,360m,1000Mi,295Mi,nano,37.3,345.314741134644
1721412340.70415,500m,360m,1000Mi,295Mi,nano,37.3,351.330041885376
1721412343.74345,500m,360m,1000Mi,295Mi,nano,37.3,361.301422119141
1721412346.78992,500m,376m,1000Mi,296Mi,nano,37.3,355.856418609619
1721412349.83034,500m,376m,1000Mi,296Mi,nano,37.3,352.776765823364
1721412352.8669,500m,376m,1000Mi,296Mi,nano,37.3,311.315298080444
1721412355.90581,500m,376m,1000Mi,296Mi,nano,37.3,381.465435028076
1721412358.94267,500m,376m,1000Mi,296Mi,nano,37.3,395.236015319824
1721412361.9871,500m,376m,1000Mi,296Mi,nano,37.3,385.324001312256
1721412365.02919,500m,376m,1000Mi,296Mi,nano,37.3,351.945161819458
1721412368.06294,500m,376m,1000Mi,296Mi,nano,37.3,402.149438858032
1721412371.22388,500m,376m,1000Mi,296Mi,nano,37.3,296.488761901855
1721412374.27931,500m,322m,1000Mi,281Mi,nano,37.3,307.759761810303
1721412377.32402,500m,322m,1000Mi,281Mi,nano,37.3,352.4169921875
1721412380.37312,500m,322m,1000Mi,281Mi,nano,37.3,384.039163589478
1721412383.41875,500m,322m,1000Mi,281Mi,nano,37.3,353.973388671875
1721412386.46712,500m,322m,1000Mi,281Mi,nano,37.3,409.862041473389
1721412389.51024,500m,322m,1000Mi,281Mi,nano,37.3,352.667331695557
1721412392.90256,500m,322m,1000Mi,281Mi,nano,37.3,357.675552368164
1721412395.93628,500m,322m,1000Mi,281Mi,nano,37.3,383.283138275146
1721412398.98687,500m,322m,1000Mi,281Mi,nano,37.3,355.865716934204
1721412402.03603,500m,322m,1000Mi,281Mi,nano,37.3,355.364799499512
1721412405.07844,500m,343m,1000Mi,287Mi,nano,37.3,358.908891677856
1721412408.11682,500m,343m,1000Mi,287Mi,nano,37.3,299.086570739746
1721412411.16799,500m,343m,1000Mi,287Mi,nano,37.3,353.324174880981
1721412414.20913,500m,343m,1000Mi,287Mi,nano,37.3,389.429330825806
1721412417.2542,500m,343m,1000Mi,287Mi,nano,37.3,353.523015975952
1721412420.30143,500m,343m,1000Mi,287Mi,nano,37.3,353.271245956421
1721412423.3534,500m,343m,1000Mi,287Mi,nano,37.3,406.071424484253
1721412426.402,500m,343m,1000Mi,287Mi,nano,37.3,358.227014541626
1721412429.4408,500m,343m,1000Mi,287Mi,nano,37.3,365.358114242554
1721412432.47518,500m,343m,1000Mi,287Mi,nano,37.3,364.469289779663
1721412435.58793,500m,321m,1000Mi,294Mi,nano,37.3,357.328414916992
1721412438.62617,500m,321m,1000Mi,294Mi,nano,37.3,367.754459381104
1721412441.66955,500m,321m,1000Mi,294Mi,nano,37.3,366.099834442139
1721412444.71027,500m,321m,1000Mi,294Mi,nano,37.3,391.513109207153
1721412447.75995,500m,321m,1000Mi,294Mi,nano,37.3,373.033046722412
1721412450.79887,500m,321m,1000Mi,294Mi,nano,37.3,390.566110610962
1721412453.84236,500m,321m,1000Mi,294Mi,nano,37.3,362.290859222412
1721412456.91945,500m,321m,1000Mi,294Mi,nano,37.3,345.992803573608
1721412459.98781,500m,321m,1000Mi,294Mi,nano,37.3,418.236017227173
1721412463.03019,500m,321m,1000Mi,294Mi,nano,37.3,428.533554077148
1721412466.07203,500m,394m,1000Mi,281Mi,nano,37.3,371.395826339722
1721412469.11703,500m,394m,1000Mi,281Mi,nano,37.3,357.666969299316
1721412472.18626,500m,394m,1000Mi,281Mi,nano,37.3,333.706617355347
1721412475.22851,500m,394m,1000Mi,281Mi,nano,37.3,308.893918991089
1721412478.26778,500m,394m,1000Mi,281Mi,nano,37.3,388.082981109619
1721412481.31157,500m,394m,1000Mi,281Mi,nano,37.3,396.1181640625
1721412484.3577,500m,394m,1000Mi,281Mi,nano,37.3,319.366455078125
1721412487.4008,500m,394m,1000Mi,281Mi,nano,37.3,423.161506652832
1721412490.46122,500m,394m,1000Mi,281Mi,nano,37.3,340.207099914551
1721412493.49739,500m,394m,1000Mi,281Mi,nano,37.3,365.694046020508
1721412496.54469,500m,340m,1000Mi,283Mi,nano,37.3,387.751340866089
1721412499.58102,500m,340m,1000Mi,283Mi,nano,37.3,352.992534637451
1721412502.67678,500m,340m,1000Mi,283Mi,nano,37.3,345.424652099609
1721412505.71621,500m,340m,1000Mi,283Mi,nano,37.3,361.592769622803
1721412508.77746,500m,340m,1000Mi,283Mi,nano,37.3,363.739728927612
1721412511.87488,500m,340m,1000Mi,283Mi,nano,37.3,368.445873260498
1721412514.92063,500m,340m,1000Mi,283Mi,nano,37.3,384.98067855835
1721412517.95699,500m,340m,1000Mi,283Mi,nano,37.3,381.557464599609
1721412521.00098,500m,340m,1000Mi,283Mi,nano,37.3,453.471422195435
1721412524.04528,500m,337m,1000Mi,293Mi,nano,37.3,396.968364715576
1721412527.08644,500m,337m,1000Mi,293Mi,nano,37.3,511.321067810059
1721412530.12822,500m,337m,1000Mi,293Mi,nano,37.3,434.948921203613
1721412533.17013,500m,337m,1000Mi,293Mi,nano,37.3,417.044878005981
1721412536.24683,500m,337m,1000Mi,293Mi,nano,37.3,377.564668655395
1721412539.28958,500m,337m,1000Mi,293Mi,nano,37.3,349.240064620972
1721412542.46896,500m,337m,1000Mi,293Mi,nano,37.3,357.414722442627
1721412545.51673,500m,337m,1000Mi,293Mi,nano,37.3,405.043601989746
1721412548.54913,500m,337m,1000Mi,293Mi,nano,37.3,351.452589035034
1721412551.60284,500m,337m,1000Mi,293Mi,nano,37.3,386.189460754395
1721412554.64099,500m,169m,1000Mi,283Mi,nano,37.3,357.470273971558
1721412557.74093,500m,169m,1000Mi,283Mi,nano,37.3,365.048885345459
1721412560.78386,500m,169m,1000Mi,283Mi,nano,37.3,419.313669204712
1721412563.8292,500m,169m,1000Mi,283Mi,nano,37.3,365.13352394104
1721412566.8782,500m,169m,1000Mi,283Mi,nano,37.3,412.877321243286
1721412570.07531,500m,169m,1000Mi,283Mi,nano,37.3,313.955068588257
1721412573.11395,500m,169m,1000Mi,283Mi,nano,37.3,350.947856903076
1721412576.16118,500m,169m,1000Mi,283Mi,nano,37.3,390.137434005737
1721412579.19426,500m,169m,1000Mi,283Mi,nano,37.3,360.678672790527
1721412582.28632,500m,169m,1000Mi,283Mi,nano,37.3,323.644399642944
1721412585.3205,500m,364m,1000Mi,296Mi,nano,37.3,384.920835494995
1721412588.37702,500m,364m,1000Mi,296Mi,nano,37.3,364.688396453857
1721412591.4199,500m,364m,1000Mi,296Mi,nano,37.3,387.935161590576
1721412594.47339,500m,364m,1000Mi,296Mi,nano,37.3,360.539197921753
1721412597.5196,500m,364m,1000Mi,296Mi,nano,37.3,384.157657623291
1721412600.56348,500m,364m,1000Mi,296Mi,nano,37.3,396.522760391235
1721412603.60092,500m,364m,1000Mi,296Mi,nano,37.3,355.716466903687
1721412606.65994,500m,364m,1000Mi,296Mi,nano,37.3,412.557363510132
1721412609.70393,500m,364m,1000Mi,296Mi,nano,37.3,389.259099960327
1721412612.7438,500m,364m,1000Mi,296Mi,nano,37.3,358.108758926392
1721412615.78621,500m,390m,1000Mi,283Mi,nano,37.3,379.71043586731
1721412618.82687,500m,390m,1000Mi,283Mi,nano,37.3,388.563632965088
1721412621.86438,500m,390m,1000Mi,283Mi,nano,37.3,353.943109512329
1721412624.9043,500m,390m,1000Mi,283Mi,nano,37.3,330.599784851074
1721412627.95699,500m,390m,1000Mi,283Mi,nano,37.3,411.234617233276
1721412631.25653,500m,390m,1000Mi,283Mi,nano,37.3,370.43833732605
1721412634.29869,500m,390m,1000Mi,283Mi,nano,37.3,417.108058929443
1721412637.35382,500m,390m,1000Mi,283Mi,nano,37.3,373.103618621826
1721412640.49996,500m,390m,1000Mi,283Mi,nano,37.3,422.388315200806
1721412643.54569,500m,390m,1000Mi,283Mi,nano,37.3,386.484622955322
1721412646.58553,500m,340m,1000Mi,283Mi,nano,37.3,408.010244369507
1721412649.62561,500m,340m,1000Mi,283Mi,nano,37.3,392.659902572632
1721412652.6579,500m,340m,1000Mi,283Mi,nano,37.3,373.059272766113
1721412655.73429,500m,340m,1000Mi,283Mi,nano,37.3,374.731779098511
1721412658.76904,500m,340m,1000Mi,283Mi,nano,37.3,409.082889556885
1721412661.81537,500m,340m,1000Mi,283Mi,nano,37.3,371.186256408691
1721412664.858,500m,340m,1000Mi,283Mi,nano,37.3,364.489078521729
1721412668.12754,500m,340m,1000Mi,283Mi,nano,37.3,398.11372756958
1721412671.38611,500m,340m,1000Mi,283Mi,nano,37.3,380.452394485474
1721412674.42053,500m,378m,1000Mi,296Mi,nano,37.3,411.613941192627
1721412677.45923,500m,378m,1000Mi,296Mi,nano,37.3,358.615398406982
1721412680.55706,500m,378m,1000Mi,296Mi,nano,37.3,387.637853622437
1721412683.75004,500m,378m,1000Mi,296Mi,nano,37.3,357.116937637329
1721412686.80969,500m,378m,1000Mi,296Mi,nano,37.3,383.739709854126
1721412689.91849,500m,378m,1000Mi,296Mi,nano,37.3,355.992078781128
1721412692.96878,500m,378m,1000Mi,296Mi,nano,37.3,349.023103713989
1721412696.00492,500m,378m,1000Mi,296Mi,nano,37.3,334.301710128784
1721412699.03622,500m,378m,1000Mi,296Mi,nano,37.3,362.978458404541
1721412702.08357,500m,378m,1000Mi,296Mi,nano,37.3,364.813566207886
1721412705.12711,500m,384m,1000Mi,296Mi,nano,37.3,398.923873901367
1721412708.16599,500m,384m,1000Mi,296Mi,nano,37.3,353.812217712402
1721412711.20899,500m,384m,1000Mi,296Mi,nano,37.3,367.483139038086
1721412714.24496,500m,384m,1000Mi,296Mi,nano,37.3,375.495433807373
1721412717.29367,500m,384m,1000Mi,296Mi,nano,37.3,364.022970199585
1721412720.3314,500m,384m,1000Mi,296Mi,nano,37.3,409.765720367432
1721412723.37343,500m,384m,1000Mi,296Mi,nano,37.3,381.72459602356
1721412726.41139,500m,384m,1000Mi,296Mi,nano,37.3,361.201286315918
1721412729.45821,500m,384m,1000Mi,296Mi,nano,37.3,380.394220352173
1721412732.50765,500m,384m,1000Mi,296Mi,nano,37.3,397.704124450684
1721412735.55412,500m,410m,1000Mi,289Mi,nano,37.3,358.674049377441
1721412738.68668,500m,410m,1000Mi,289Mi,nano,37.3,359.196901321411
1721412741.77554,500m,410m,1000Mi,289Mi,nano,37.3,398.002862930298
1721412744.82632,500m,410m,1000Mi,289Mi,nano,37.3,358.100891113281
1721412747.87556,500m,410m,1000Mi,289Mi,nano,37.3,359.807014465332
1721412750.91788,500m,410m,1000Mi,289Mi,nano,37.3,382.38787651062
1721412753.95785,500m,410m,1000Mi,289Mi,nano,37.3,360.669374465942
1721412757.00477,500m,410m,1000Mi,289Mi,nano,37.3,362.901449203491
1721412760.04516,500m,410m,1000Mi,289Mi,nano,37.3,377.211332321167
1721412763.08468,500m,410m,1000Mi,289Mi,nano,37.3,357.675313949585
1721412766.12809,500m,294m,1000Mi,298Mi,nano,37.3,353.453636169434
1721412769.16593,500m,294m,1000Mi,298Mi,nano,37.3,390.208005905151
1721412772.19904,500m,294m,1000Mi,298Mi,nano,37.3,409.369230270386
1721412775.2412,500m,294m,1000Mi,298Mi,nano,37.3,366.22142791748
1721412778.30072,500m,294m,1000Mi,298Mi,nano,37.3,406.932592391968
1721412781.34162,500m,294m,1000Mi,298Mi,nano,37.3,395.066738128662
1721412784.39692,500m,294m,1000Mi,298Mi,nano,37.3,421.481847763062
1721412787.43924,500m,294m,1000Mi,298Mi,nano,37.3,370.978116989136
1721412790.60328,500m,294m,1000Mi,298Mi,nano,37.3,365.322113037109
1721412793.64716,500m,294m,1000Mi,298Mi,nano,37.3,417.636394500732
1721412796.69033,500m,415m,1000Mi,298Mi,nano,37.3,365.913867950439
1721412799.75732,500m,415m,1000Mi,298Mi,nano,37.3,315.796613693237
1721412802.86886,500m,415m,1000Mi,298Mi,nano,37.3,407.988548278809
1721412805.90966,500m,415m,1000Mi,298Mi,nano,37.3,372.74956703186
1721412808.95357,500m,415m,1000Mi,298Mi,nano,37.3,391.335487365723
1721412811.99769,500m,415m,1000Mi,298Mi,nano,37.3,434.581995010376
1721412815.03905,500m,415m,1000Mi,298Mi,nano,37.3,376.933813095093
1721412818.09098,500m,415m,1000Mi,298Mi,nano,37.3,362.247228622437
1721412821.46435,500m,415m,1000Mi,298Mi,nano,37.3,411.630153656006
1721412824.51076,500m,381m,1000Mi,283Mi,nano,37.3,388.816356658936
1721412827.56517,500m,381m,1000Mi,283Mi,nano,37.3,402.266025543213
1721412830.62003,500m,381m,1000Mi,283Mi,nano,37.3,395.423889160156
1721412833.66064,500m,381m,1000Mi,283Mi,nano,37.3,357.317686080933
1721412836.70572,500m,381m,1000Mi,283Mi,nano,37.3,364.759683609009
1721412839.74739,500m,381m,1000Mi,283Mi,nano,37.3,354.169845581055
1721412842.79351,500m,381m,1000Mi,283Mi,nano,37.3,353.593826293945
1721412845.83794,500m,381m,1000Mi,283Mi,nano,37.3,361.603260040283
1721412848.88301,500m,381m,1000Mi,283Mi,nano,37.3,445.126533508301
1721412851.93381,500m,381m,1000Mi,283Mi,nano,37.3,363.667011260986
1721412854.98418,500m,232m,1000Mi,283Mi,nano,37.3,378.703832626343
1721412858.01914,500m,232m,1000Mi,283Mi,nano,37.3,407.407283782959
1721412861.06275,500m,232m,1000Mi,283Mi,nano,37.3,362.358331680298
1721412864.10721,500m,232m,1000Mi,283Mi,nano,37.3,403.899192810059
1721412867.16564,500m,232m,1000Mi,283Mi,nano,37.3,354.865312576294
1721412870.20928,500m,232m,1000Mi,283Mi,nano,37.3,414.292812347412
1721412873.24952,500m,232m,1000Mi,283Mi,nano,37.3,357.028245925903
1721412876.30063,500m,232m,1000Mi,283Mi,nano,37.3,363.172054290771
1721412879.34447,500m,232m,1000Mi,283Mi,nano,37.3,366.569042205811
1721412882.38857,500m,232m,1000Mi,283Mi,nano,37.3,370.879173278809
1721412885.43524,500m,376m,1000Mi,284Mi,nano,37.3,408.663988113403
1721412888.48466,500m,376m,1000Mi,284Mi,nano,37.3,371.878862380981
1721412891.52418,500m,376m,1000Mi,284Mi,nano,37.3,398.951768875122
1721412894.56571,500m,376m,1000Mi,284Mi,nano,37.3,377.909183502197
1721412897.61454,500m,376m,1000Mi,284Mi,nano,37.3,363.330841064453
1721412900.65706,500m,376m,1000Mi,284Mi,nano,37.3,361.238479614258
1721412903.7007,500m,376m,1000Mi,284Mi,nano,37.3,359.034299850464
1721412906.74298,500m,376m,1000Mi,284Mi,nano,37.3,372.167587280273
1721412909.78977,500m,376m,1000Mi,284Mi,nano,37.3,359.953880310059
1721412912.84254,500m,376m,1000Mi,284Mi,nano,37.3,385.885000228882
1721412915.9024,500m,316m,1000Mi,301Mi,nano,37.3,369.269371032715
1721412918.95228,500m,316m,1000Mi,301Mi,nano,37.3,407.814025878906
1721412922.00687,500m,316m,1000Mi,301Mi,nano,37.3,416.924715042114
1721412925.12146,500m,316m,1000Mi,301Mi,nano,37.3,376.243591308594
1721412928.1793,500m,316m,1000Mi,301Mi,nano,37.3,363.597393035889
1721412931.23666,500m,316m,1000Mi,301Mi,nano,37.3,405.500411987305
1721412934.28543,500m,316m,1000Mi,301Mi,nano,37.3,376.523017883301
1721412937.33698,500m,316m,1000Mi,301Mi,nano,37.3,420.09162902832
1721412940.45616,500m,316m,1000Mi,301Mi,nano,37.3,394.456624984741
1721412943.50317,500m,316m,1000Mi,301Mi,nano,37.3,437.119245529175
1721412946.54056,500m,331m,1000Mi,289Mi,nano,37.3,362.452030181885
1721412949.57957,500m,331m,1000Mi,289Mi,nano,37.3,409.702301025391
1721412952.61846,500m,331m,1000Mi,289Mi,nano,37.3,363.437414169312
1721412955.65952,500m,331m,1000Mi,289Mi,nano,37.3,433.474779129028
1721412958.7042,500m,331m,1000Mi,289Mi,nano,37.3,385.059356689453
1721412961.77348,500m,331m,1000Mi,289Mi,nano,37.3,361.809968948364
1721412964.82166,500m,331m,1000Mi,289Mi,nano,37.3,414.655208587647
1721412967.8657,500m,331m,1000Mi,289Mi,nano,37.3,383.17608833313
1721412970.90854,500m,331m,1000Mi,289Mi,nano,37.3,363.653898239136
1721412973.95895,500m,357m,1000Mi,296Mi,nano,37.3,387.074947357178
1721412977.00277,500m,357m,1000Mi,296Mi,nano,37.3,413.370609283447
1721412980.0541,500m,357m,1000Mi,296Mi,nano,37.3,359.950304031372
1721412983.10319,500m,357m,1000Mi,296Mi,nano,37.3,415.762662887573
1721412986.15274,500m,357m,1000Mi,296Mi,nano,37.3,391.392469406128
1721412989.1973,500m,357m,1000Mi,296Mi,nano,37.3,366.126537322998
1721412992.49211,500m,357m,1000Mi,296Mi,nano,37.3,396.998405456543
1721412995.66482,500m,357m,1000Mi,296Mi,nano,37.3,409.45839881897
1721412998.71112,500m,357m,1000Mi,296Mi,nano,37.3,361.879110336304
1721413001.75342,500m,357m,1000Mi,296Mi,nano,37.3,365.569591522217
1721413004.79528,500m,389m,1000Mi,284Mi,nano,37.3,380.279541015625
1721413007.83575,500m,389m,1000Mi,284Mi,nano,37.3,368.003606796265
1721413010.87899,500m,389m,1000Mi,284Mi,nano,37.3,387.891054153442
1721413013.92419,500m,389m,1000Mi,284Mi,nano,37.3,369.390726089478
1721413016.96482,500m,389m,1000Mi,284Mi,nano,37.3,359.775066375732
1721413020.00316,500m,389m,1000Mi,284Mi,nano,37.3,405.49635887146
1721413023.17912,500m,389m,1000Mi,284Mi,nano,37.3,408.085584640503
1721413026.2193,500m,389m,1000Mi,284Mi,nano,37.3,428.380727767944
1721413029.25431,500m,389m,1000Mi,284Mi,nano,37.3,368.968486785889
1721413032.29715,500m,389m,1000Mi,284Mi,nano,37.3,410.235404968262
1721413035.34224,500m,395m,1000Mi,290Mi,nano,37.3,364.979028701782
1721413038.38327,500m,395m,1000Mi,290Mi,nano,37.3,408.737421035767
1721413041.42419,500m,395m,1000Mi,290Mi,nano,37.3,370.441675186157
1721413044.465,500m,395m,1000Mi,290Mi,nano,37.3,414.311647415161
1721413047.63204,500m,395m,1000Mi,290Mi,nano,37.3,365.805149078369
1721413050.67496,500m,395m,1000Mi,290Mi,nano,37.3,414.195537567139
1721413053.7333,500m,395m,1000Mi,290Mi,nano,37.3,355.212211608887
1721413056.77349,500m,395m,1000Mi,290Mi,nano,37.3,367.217302322388
1721413059.82431,500m,395m,1000Mi,290Mi,nano,37.3,375.081062316895
1721413062.86775,500m,395m,1000Mi,290Mi,nano,37.3,378.58772277832
1721413065.91125,500m,408m,1000Mi,298Mi,nano,37.3,362.064361572266
1721413068.95252,500m,408m,1000Mi,298Mi,nano,37.3,405.425548553467
1721413072.00336,500m,408m,1000Mi,298Mi,nano,37.3,422.4534034729
1721413075.04844,500m,408m,1000Mi,298Mi,nano,37.3,372.417211532593
1721413078.08699,500m,408m,1000Mi,298Mi,nano,37.3,357.002735137939
1721413081.1248,500m,408m,1000Mi,298Mi,nano,37.3,431.044101715088
1721413084.18139,500m,408m,1000Mi,298Mi,nano,37.3,355.272054672241
1721413087.23075,500m,408m,1000Mi,298Mi,nano,37.3,409.372568130493
1721413090.28156,500m,408m,1000Mi,298Mi,nano,37.3,403.913259506226
1721413093.32367,500m,408m,1000Mi,298Mi,nano,37.3,369.467973709106
1721413096.38065,500m,325m,1000Mi,296Mi,nano,37.3,387.961864471436
1721413099.42018,500m,325m,1000Mi,296Mi,nano,37.3,424.38006401062
1721413102.47112,500m,325m,1000Mi,296Mi,nano,37.3,366.402149200439
1721413105.5735,500m,325m,1000Mi,296Mi,nano,37.3,358.364820480347
1721413108.61934,500m,325m,1000Mi,296Mi,nano,37.3,391.021966934204
1721413111.68023,500m,325m,1000Mi,296Mi,nano,37.3,369.967699050903
1721413114.72446,500m,325m,1000Mi,296Mi,nano,37.3,363.302707672119
1721413117.77109,500m,325m,1000Mi,296Mi,nano,37.3,392.933368682861
1721413120.84002,500m,325m,1000Mi,296Mi,nano,37.3,361.144304275513
1721413123.88343,500m,325m,1000Mi,296Mi,nano,37.3,420.323133468628
1721413126.92675,500m,215m,1000Mi,283Mi,nano,37.3,393.654108047485
1721413129.97447,500m,215m,1000Mi,283Mi,nano,37.3,391.299486160278
1721413133.02396,500m,215m,1000Mi,283Mi,nano,37.3,365.319967269897
1721413136.20171,500m,215m,1000Mi,283Mi,nano,37.3,404.175758361816
1721413139.24005,500m,215m,1000Mi,283Mi,nano,37.3,356.92834854126
1721413142.63732,500m,215m,1000Mi,283Mi,nano,37.3,363.639831542969
1721413145.71148,500m,215m,1000Mi,283Mi,nano,37.3,363.144159317017
1721413148.75901,500m,215m,1000Mi,283Mi,nano,37.3,380.070924758911
1721413151.82615,500m,215m,1000Mi,283Mi,nano,37.3,385.67590713501
1721413154.87272,500m,401m,1000Mi,283Mi,nano,37.3,369.184255599976
1721413157.91082,500m,401m,1000Mi,283Mi,nano,37.3,360.426187515259
1721413160.96309,500m,401m,1000Mi,283Mi,nano,37.3,379.288196563721
1721413164.00885,500m,401m,1000Mi,283Mi,nano,37.3,355.549573898315
1721413167.0812,500m,401m,1000Mi,283Mi,nano,37.3,477.163314819336
1721413170.19666,500m,401m,1000Mi,283Mi,nano,37.3,394.55771446228
1721413173.24872,500m,401m,1000Mi,283Mi,nano,37.3,392.449855804443
1721413176.30928,500m,401m,1000Mi,283Mi,nano,37.3,408.303260803223
1721413179.38298,500m,401m,1000Mi,283Mi,nano,37.3,407.271862030029
1721413182.49724,500m,401m,1000Mi,283Mi,nano,37.3,371.679544448853
1721413185.54303,500m,400m,1000Mi,292Mi,nano,37.3,367.563724517822
1721413188.59219,500m,400m,1000Mi,292Mi,nano,37.3,354.246377944946
1721413191.63342,500m,400m,1000Mi,292Mi,nano,37.3,394.878625869751
1721413194.68121,500m,400m,1000Mi,292Mi,nano,37.3,376.412391662598
1721413197.72644,500m,400m,1000Mi,292Mi,nano,37.3,418.772220611572
1721413200.76457,500m,400m,1000Mi,292Mi,nano,37.3,389.675140380859
1721413203.81093,500m,400m,1000Mi,292Mi,nano,37.3,358.920574188232
1721413206.86015,500m,400m,1000Mi,292Mi,nano,37.3,395.302057266235
1721413209.9032,500m,400m,1000Mi,292Mi,nano,37.3,415.981769561768
1721413212.94833,500m,400m,1000Mi,292Mi,nano,37.3,356.75835609436
1721413216.0251,500m,359m,1000Mi,284Mi,nano,37.3,354.073762893677
1721413219.07123,500m,359m,1000Mi,284Mi,nano,37.3,380.069732666016
1721413222.13219,500m,359m,1000Mi,284Mi,nano,37.3,415.20094871521
1721413225.17481,500m,359m,1000Mi,284Mi,nano,37.3,380.820274353027
1721413228.27183,500m,359m,1000Mi,284Mi,nano,37.3,337.330341339111
1721413231.3132,500m,359m,1000Mi,284Mi,nano,37.3,362.785816192627
1721413234.41526,500m,359m,1000Mi,284Mi,nano,37.3,326.391935348511
1721413237.45647,500m,359m,1000Mi,284Mi,nano,37.3,362.661838531494
1721413240.54354,500m,359m,1000Mi,284Mi,nano,37.3,354.87699508667
1721413243.59398,500m,359m,1000Mi,284Mi,nano,37.3,423.124551773071
1721413246.83596,500m,396m,1000Mi,289Mi,nano,37.3,354.852676391602
1721413249.88244,500m,396m,1000Mi,289Mi,nano,37.3,363.840341567993
1721413252.93058,500m,396m,1000Mi,289Mi,nano,37.3,405.712366104126
1721413255.97488,500m,396m,1000Mi,289Mi,nano,37.3,378.770589828491
1721413259.02425,500m,396m,1000Mi,289Mi,nano,37.3,355.405330657959
1721413262.07054,500m,396m,1000Mi,289Mi,nano,37.3,313.714981079102
