time,cpu_request,memory_request,model,model_acc,processing_delay(s)
1731671601.8802934,500.0,500.0,0.0,37.3,0.44316601753234863
1731671602.2549858,1000.0,500.0,0.0,37.3,0.2233438491821289
1731671602.7675443,1500.0,500.0,0.0,37.3,0.21282672882080078
1731671604.0552826,500.0,500.0,1.0,44.9,0.6282751560211182
1731671604.5780098,1000.0,500.0,1.0,44.9,0.3653249740600586
1731671604.8804543,1500.0,500.0,0.0,37.3,0.14201688766479492
1731671605.5961406,500.0,500.0,0.0,37.3,0.4115464687347412
1731671606.1335263,1000.0,500.0,0.0,37.3,0.22242188453674316
1731671606.5860615,1500.0,500.0,0.0,37.3,0.19789576530456543
1731671607.3916647,500.0,500.0,1.0,44.9,0.6099927425384521
1731671608.1207154,1000.0,500.0,1.0,44.9,0.37345027923583984
1731671608.615136,1500.0,500.0,0.0,37.3,0.12618517875671387
1731671609.4949188,500.0,500.0,0.0,37.3,0.365919828414917
1731671610.1179898,1000.0,500.0,0.0,37.3,0.21902060508728027
1731671610.6123466,1500.0,500.0,0.0,37.3,0.20309853553771973
1731671611.6897383,500.0,500.0,1.0,44.9,0.6615715026855469
1731671612.5088365,1000.0,500.0,1.0,44.9,0.3355844020843506
1731671613.0262823,1500.0,500.0,0.0,37.3,0.14167118072509766
1731671613.6929033,500.0,500.0,0.0,37.3,0.4442434310913086
1731671614.241877,1000.0,500.0,0.0,37.3,0.27095746994018555
1731671614.6180797,1500.0,500.0,0.0,37.3,0.202864408493042
1731671615.4244826,500.0,500.0,1.0,44.9,0.648618221282959
1731671616.0025065,1000.0,500.0,1.0,44.9,0.33421993255615234
1731671616.2855814,1500.0,500.0,0.0,37.3,0.1453237533569336
1731671617.2060885,500.0,500.0,0.0,37.3,0.4092404842376709
1731671617.8444111,1000.0,500.0,0.0,37.3,0.23004627227783203
1731671618.3408973,1500.0,500.0,0.0,37.3,0.20090484619140625
1731671619.4777746,500.0,500.0,1.0,44.9,0.6443929672241211
1731671620.181914,1000.0,500.0,1.0,44.9,0.331575870513916
1731671620.689604,1500.0,500.0,0.0,37.3,0.14123177528381348
1731671621.316929,500.0,500.0,0.0,37.3,0.40808701515197754
1731671621.783791,1000.0,500.0,0.0,37.3,0.21700096130371094
1731671622.12535,1500.0,500.0,0.0,37.3,0.20063471794128418
1731671622.977594,500.0,500.0,1.0,44.9,0.6631934642791748
1731671623.5697415,1000.0,500.0,1.0,44.9,0.3413054943084717
1731671623.8341312,1500.0,500.0,0.0,37.3,0.12639379501342773
1731671624.866312,500.0,500.0,0.0,37.3,0.43279457092285156
1731671625.3989637,1000.0,500.0,0.0,37.3,0.21124958992004395
1731671625.9254014,1500.0,500.0,0.0,37.3,0.19758844375610352
1731671627.0855737,500.0,500.0,1.0,44.9,0.6286232471466064
1731671627.8011231,1000.0,500.0,1.0,44.9,0.3450348377227783
1731671628.411669,1500.0,500.0,0.0,37.3,0.14272069931030273
1731671628.9809759,500.0,500.0,0.0,37.3,0.3704507350921631
1731671629.3482966,1000.0,500.0,0.0,37.3,0.2183549404144287
1731671629.7873945,1500.0,500.0,0.0,37.3,0.1975095272064209
1731671630.573484,500.0,500.0,1.0,44.9,0.595759391784668
1731671631.1525257,1000.0,500.0,1.0,44.9,0.33791112899780273
1731671631.421686,1500.0,500.0,0.0,37.3,0.1238102912902832
1731671632.3013163,500.0,500.0,0.0,37.3,0.3714139461517334
1731671632.9409566,1000.0,500.0,0.0,37.3,0.23418354988098145
1731671633.4434626,1500.0,500.0,0.0,37.3,0.20780634880065918
1731671634.7834315,500.0,500.0,1.0,44.9,0.7244782447814941
1731671635.6272047,1000.0,500.0,1.0,44.9,0.3623783588409424
1731671636.046318,1500.0,500.0,0.0,37.3,0.1412181854248047
1731671636.6215036,500.0,500.0,0.0,37.3,0.41900038719177246
1731671637.0892992,1000.0,500.0,0.0,37.3,0.21529459953308105
1731671637.433881,1500.0,500.0,0.0,37.3,0.19855356216430664
1731671638.296485,500.0,500.0,1.0,44.9,0.715733528137207
1731671638.869527,1000.0,500.0,1.0,44.9,0.33702588081359863
1731671639.1518004,1500.0,500.0,0.0,37.3,0.13468217849731445
1731671640.1166239,500.0,500.0,0.0,37.3,0.44748449325561523
1731671640.738463,1000.0,500.0,0.0,37.3,0.2254638671875
1731671641.24639,1500.0,500.0,0.0,37.3,0.19769287109375
1731671642.3773925,500.0,500.0,1.0,44.9,0.6388289928436279
1731671643.1211941,1000.0,500.0,1.0,44.9,0.3685731887817383
1731671643.6282647,1500.0,500.0,0.0,37.3,0.142411470413208
1731671644.2122548,500.0,500.0,0.0,37.3,0.43741631507873535
1731671644.69683,1000.0,500.0,0.0,37.3,0.2282419204711914
1731671645.0502577,1500.0,500.0,0.0,37.3,0.20713043212890625
1731671646.0538967,500.0,500.0,1.0,44.9,0.7131426334381104
1731671646.544485,1000.0,500.0,1.0,44.9,0.3480968475341797
1731671646.8361614,1500.0,500.0,0.0,37.3,0.13297796249389648
1731671647.805201,500.0,500.0,0.0,37.3,0.36138415336608887
1731671648.335504,1000.0,500.0,0.0,37.3,0.2170565128326416
1731671648.9212754,1500.0,500.0,0.0,37.3,0.19932103157043457
1731671650.2734766,500.0,500.0,1.0,44.9,0.6663925647735596
1731671651.004368,1000.0,500.0,1.0,44.9,0.36418795585632324
1731671651.6171067,1500.0,500.0,0.0,37.3,0.14127135276794434
1731671652.2097533,500.0,500.0,0.0,37.3,0.4464435577392578
1731671652.7104783,1000.0,500.0,0.0,37.3,0.25251221656799316
1731671653.0718868,1500.0,500.0,0.0,37.3,0.20987248420715332
1731671653.9937944,500.0,500.0,1.0,44.9,0.7118303775787354
1731671654.5565326,1000.0,500.0,1.0,44.9,0.32956910133361816
1731671654.8190608,1500.0,500.0,0.0,37.3,0.12806987762451172
1731671655.7342172,500.0,500.0,0.0,37.3,0.38088011741638184
1731671656.35,1000.0,500.0,0.0,37.3,0.21439242362976074
1731671656.874285,1500.0,500.0,0.0,37.3,0.20104622840881348
1731671658.185304,500.0,500.0,1.0,44.9,0.6788263320922852
1731671659.0138173,1000.0,500.0,1.0,44.9,0.3676481246948242
1731671659.5494936,1500.0,500.0,0.0,37.3,0.16564059257507324
1731671660.116679,500.0,500.0,0.0,37.3,0.42125439643859863
1731671660.6043856,1000.0,500.0,0.0,37.3,0.22638797760009766
1731671660.9741666,1500.0,500.0,0.0,37.3,0.21167492866516113
1731671661.791736,500.0,500.0,1.0,44.9,0.6185746192932129
1731671662.3632205,1000.0,500.0,1.0,44.9,0.33769869804382324
1731671662.6740692,1500.0,500.0,0.0,37.3,0.15237212181091309
1731671666.0053854,500.0,500.0,0.0,37.3,0.5094032287597656
1731671666.6218104,1000.0,500.0,0.0,37.3,0.2442622184753418
1731671667.2408335,1500.0,500.0,0.0,37.3,0.23945140838623047
1731671668.5941107,500.0,500.0,1.0,44.9,0.7149331569671631
1731671669.42189,1000.0,500.0,1.0,44.9,0.3493964672088623
1731671669.934449,1500.0,500.0,0.0,37.3,0.15128445625305176
1731671670.5053718,500.0,500.0,0.0,37.3,0.37294816970825195
1731671670.9655566,1000.0,500.0,0.0,37.3,0.21665740013122559
1731671671.3380373,1500.0,500.0,0.0,37.3,0.2169783115386963
1731671672.2643003,500.0,500.0,1.0,44.9,0.6304159164428711
1731671672.7692516,1000.0,500.0,1.0,44.9,0.34807348251342773
1731671673.0582535,1500.0,500.0,0.0,37.3,0.13948774337768555
1731671674.0783734,500.0,500.0,0.0,37.3,0.4175448417663574
1731671674.614245,1000.0,500.0,0.0,37.3,0.22064971923828125
1731671675.114052,1500.0,500.0,0.0,37.3,0.21208429336547852
1731671676.2989132,500.0,500.0,1.0,44.9,0.6446266174316406
1731671676.9090168,1000.0,500.0,1.0,44.9,0.3389472961425781
1731671677.4028912,1500.0,500.0,0.0,37.3,0.12577486038208008
1731671678.2800863,500.0,500.0,0.0,37.3,0.37302637100219727
1731671678.6565828,1000.0,500.0,0.0,37.3,0.21572041511535645
1731671679.1099064,1500.0,500.0,0.0,37.3,0.206559419631958
1731671679.9872072,500.0,500.0,1.0,44.9,0.6637475490570068
1731671680.5012522,1000.0,500.0,1.0,44.9,0.3592808246612549
1731671680.8794703,1500.0,500.0,0.0,37.3,0.14054656028747559
1731671681.5188775,500.0,500.0,0.0,37.3,0.43044614791870117
1731671682.0826428,1000.0,500.0,0.0,37.3,0.24530529975891113
1731671682.6558414,1500.0,500.0,0.0,37.3,0.1964097023010254
1731671683.9149165,500.0,500.0,1.0,44.9,0.6587991714477539
1731671684.6650405,1000.0,500.0,1.0,44.9,0.3572044372558594
1731671685.1607263,1500.0,500.0,0.0,37.3,0.12621450424194336
1731671686.2057176,500.0,500.0,0.0,37.3,0.5302581787109375
1731671686.7254577,1000.0,500.0,0.0,37.3,0.2563059329986572
1731671687.102522,1500.0,500.0,0.0,37.3,0.22361016273498535
1731671687.8859377,500.0,500.0,1.0,44.9,0.6468844413757324
1731671688.518749,1000.0,500.0,1.0,44.9,0.38753390312194824
1731671688.8041046,1500.0,500.0,0.0,37.3,0.1342475414276123
1731671689.3804233,500.0,500.0,0.0,37.3,0.3692007064819336
1731671690.0200334,1000.0,500.0,0.0,37.3,0.22415924072265625
1731671690.5256443,1500.0,500.0,0.0,37.3,0.21375608444213867
1731671691.5777774,500.0,500.0,1.0,44.9,0.62554931640625
1731671692.2675588,1000.0,500.0,1.0,44.9,0.33432817459106445
1731671692.672981,1500.0,500.0,0.0,37.3,0.12444519996643066
1731671693.806496,500.0,500.0,0.0,37.3,0.431168794631958
1731671694.1827486,1000.0,500.0,0.0,37.3,0.21628451347351074
1731671694.6757655,1500.0,500.0,0.0,37.3,0.20145535469055176
1731671695.7997415,500.0,500.0,1.0,44.9,0.5866594314575195
1731671696.284219,1000.0,500.0,1.0,44.9,0.3413426876068115
1731671696.6734223,1500.0,500.0,0.0,37.3,0.14450979232788086
1731671697.375877,500.0,500.0,0.0,37.3,0.49486541748046875
1731671697.91769,1000.0,500.0,0.0,37.3,0.22818756103515625
1731671698.3687987,1500.0,500.0,0.0,37.3,0.2048027515411377
1731671699.175196,500.0,500.0,1.0,44.9,0.6193830966949463
1731671699.790672,1000.0,500.0,1.0,44.9,0.34572577476501465
1731671700.366591,1500.0,500.0,0.0,37.3,0.1558852195739746
1731671701.391256,500.0,500.0,0.0,37.3,0.42725443840026855
1731671701.9801145,1000.0,500.0,0.0,37.3,0.24860548973083496
1731671702.5706334,1500.0,500.0,0.0,37.3,0.19660043716430664
1731671703.801639,500.0,500.0,1.0,44.9,0.6040687561035156
1731671704.5274909,1000.0,500.0,1.0,44.9,0.3629302978515625
1731671705.0566394,1500.0,500.0,0.0,37.3,0.13606929779052734
1731671705.7111995,500.0,500.0,0.0,37.3,0.45751452445983887
1731671706.2188237,1000.0,500.0,0.0,37.3,0.33919501304626465
1731671706.6708295,1500.0,500.0,0.0,37.3,0.20146393775939941
1731671707.4898229,500.0,500.0,1.0,44.9,0.6206889152526855
1731671707.9861488,1000.0,500.0,1.0,44.9,0.350985050201416
1731671708.3694375,1500.0,500.0,0.0,37.3,0.14326024055480957
1731671709.5232115,500.0,500.0,0.0,37.3,0.49353814125061035
1731671710.0851495,1000.0,500.0,0.0,37.3,0.23632359504699707
1731671710.6803448,1500.0,500.0,0.0,37.3,0.2168900966644287
1731671711.8682024,500.0,500.0,1.0,44.9,0.6966848373413086
1731671712.6138003,1000.0,500.0,1.0,44.9,0.36603665351867676
1731671713.1263196,1500.0,500.0,0.0,37.3,0.1335148811340332
1731671713.713286,500.0,500.0,0.0,37.3,0.37525391578674316
1731671714.1731722,1000.0,500.0,0.0,37.3,0.21241164207458496
1731671714.535336,1500.0,500.0,0.0,37.3,0.2016913890838623
1731671715.4725025,500.0,500.0,1.0,44.9,0.6491496562957764
1731671715.974033,1000.0,500.0,1.0,44.9,0.35760974884033203
1731671716.2646406,1500.0,500.0,0.0,37.3,0.14078187942504883
1731671717.306652,500.0,500.0,0.0,37.3,0.414186954498291
1731671717.8326077,1000.0,500.0,0.0,37.3,0.21858859062194824
1731671718.4267879,1500.0,500.0,0.0,37.3,0.1970224380493164
1731671719.7731504,500.0,500.0,1.0,44.9,0.6617231369018555
1731671720.5186918,1000.0,500.0,1.0,44.9,0.37093567848205566
1731671721.022786,1500.0,500.0,0.0,37.3,0.1353461742401123
1731671721.609285,500.0,500.0,0.0,37.3,0.38527369499206543
1731671721.990836,1000.0,500.0,0.0,37.3,0.22891688346862793
1731671722.431038,1500.0,500.0,0.0,37.3,0.19934415817260742
1731671723.300338,500.0,500.0,1.0,44.9,0.7189657688140869
